,loss,accuracy,val_loss,val_accuracy
0,0.7691869735717773,0.74305260181427,11.378896713256836,0.1599999964237213
1,0.33239272236824036,0.8965370059013367,11.103732109069824,0.23999999463558197
2,0.3725284934043884,0.8837109804153442,16.46295928955078,0.23999999463558197
3,0.28492671251296997,0.9123557209968567,11.820883750915527,0.41999998688697815
4,0.1526927649974823,0.9499786496162415,22.597211837768555,0.10000000149011612
